,Hotel_Name,lat,lng,transit_count
295900,Thistle Euston,51.5291423,-0.13727820000000002,0
297114,The Connaught,51.510155600000004,-0.1496314,0
297159,Room Mate Anna,41.392936600000006,2.1653954,1
297452,Gran Hotel La Florida,41.425333200000004,2.1211027999999996,2
297640,Ayre Hotel Caspe,41.3961021,2.1794688,1
298235,Doubletree By Hilton London Greenwich,51.474469,-0.019428,3
299207,Chasse Hotel,52.3696719,4.8614475,0
299346,The Chelsea Harbour Hotel,51.4756558,-0.1813888,0
299896,Palais Coburg Residenz,48.2058584,16.3766545,0
299912,Zenit Borrell,41.3859873,2.1514021,0
299996,U232 Hotel,41.389523700000005,2.1490307,1
300194,Eurostars Monumental,41.4006653,2.1787089,2
300406,Pestana Arena Barcelona,41.376801,2.1460443,1
300548,Grange City Hotel,51.5110114,-0.07712510000000002,1
300953,Holiday Inn London Bloomsbury,51.524124799999996,-0.1258066,2
302169,The Mirror Barcelona,41.3930406,2.1545392999999997,2
302326,Worldhotel Cristoforo Colombo,45.4758842,9.205791,2
302838,IH Hotels Milano Puccini,45.479440600000004,9.209675599999999,0
303013,Best Western Hotel City,45.485887700000006,9.204282699999998,2
303186,Ch teau Monfort Relais Ch teaux,45.468235799999995,9.2073799,4
303413,Palazzo Parigi Hotel Grand Spa Milano,45.473348,9.191073300000001,1
303535,Hotel Lloyd,45.4580781,9.1924205,4
303746,Hotel Romana Residence,45.4572218,9.1937008,3
304080,Hotel Crivi s,45.4529643,9.196221699999999,3
304154,Hotel Galileo,45.4642651,9.1960569,2
304376,Carlyle Brera Hotel,45.47699229999999,9.1844899,4
304609,Boscolo Milano Autograph Collection,45.46676,9.194293,0
304804,Mokinba Hotels King,45.4656023,9.1778675,1
304956,Qualys Hotel Nasco,45.4848809,9.1596461,1
305162,Enterprise Hotel Design Boutique,45.4867005,9.157513699999999,2
305398,Tryp Barcelona Condal Mar Hotel,41.412650799999994,2.2090895,1
305498,NH Collection Barcelona Constanza,41.3885274,2.1360471000000003,0
305675,NH Collection Amsterdam Grand Hotel Krasnapolsky,52.3727067,4.894365799999999,1
306918,Park Plaza Victoria Amsterdam,52.377278000000004,4.897818,8
308513,Hotel Amsterdam De Roode Leeuw,52.373704,4.893591000000001,1
308683,Swiss tel Amsterdam,52.3735266,4.8933041,1
309513,City Rooms,48.2133296,16.347139900000002,2
309557,Holiday Inn Amsterdam,52.3351951,4.8885354,1
309843,Jaz Amsterdam,52.314371,4.938806400000001,0
311000,Best Western Premier Hotel Couture,52.351113700000006,4.8411629000000005,2
312809,Mercer Hotel Barcelona,41.3827,2.1791999,0
312955,Mercure Vienna First,48.21145670000001,16.373867699999998,0
313034,Melia Barcelona Sky 4 Sup,41.4061636,2.2008956000000004,0
313078,Bilderberg Garden Hotel,52.351144700000006,4.8740764,0
313645,Ako Suites Hotel,41.3861153,2.1611898999999997,0
313776,Eurostars Cristal Palace,41.3897945,2.1660575,0
314161,HCC St Moritz,41.390848600000005,2.1680745,2
314264,Petit Palace Museum,41.3888014,2.1653738,0
314605,NH Amsterdam Noord,52.3923684,4.9110442,0
314748,Primero Primera,41.4002812,2.1297427000000004,0
314819,Hotel 4 Barcelona,41.39595870000001,2.2008981,1
314939,Melia Vienna,48.231911,16.4129493,0
315440,Graben Hotel,48.2078955,16.3701084,1
315554,Medinaceli,41.3781685,2.1786627,1
315636,Grand Hotel Downtown,52.36513,4.8729422,0
316051,Amadi Park Hotel,52.364962,4.873495,0
316447,Hotel Casa Camper,41.383241399999996,2.1685298,1
316748,Holiday Inn London Wembley,51.559095500000005,-0.284704,2
318596,Austria Trend Hotel Lassalle Wien,48.2273013,16.4001791,0
318744,H10 Art Gallery 4 Sup,41.392018,2.157066,0
319067,Hotel Granados 83,41.391843,2.156844,0
319202,Best Western PLUS Epping Forest,51.603207,0.010607,0
319530,NH Hesperia Barcelona del Mar,41.4014399,2.2100744999999997,0
319669,Novotel Amsterdam City,52.333803,4.8884707999999994,2
320202,St Pancras Renaissance Hotel London,51.526776899999994,-0.1324905,8
321349,DoubleTree By Hilton London Excel,51.507377000000005,0.038657,0
322813,The Guesthouse Vienna,48.2051299,16.369035999999998,3
323105,Hotel Johann Strauss,48.1949694,16.3692624,4
323215,Hotel Mercure Wien Westbahnhof,48.19835429999999,16.3375246,1
323302,Savoy Hotel Amsterdam,52.349743100000005,4.8911907999999995,3
323545,Hotel Okura Amsterdam,52.348763500000004,4.8938829,0
324004,Hotel Eitlj rg,48.1513676,16.4064709,1
324016,Hotel V Fizeaustraat,52.3451511,4.925237200000001,1
324417,Mercure Wien Zentrum,48.21140870000001,16.374646900000002,0
324569,Best Western Premier Kaiserhof Wien,48.1975497,16.3686397,0
324903,FourSide Hotel Suites Vienna,48.2565936,16.4031426,0
325013,Millennium Copthorne Hotels at Chelsea Football Club,51.481663,-0.1909565,0
325890,IH Hotels Milano Ambasciatori,45.4644348,9.1952727,2
326208,Crowne Plaza Amsterdam South,52.3357326,4.8743947,0
326476,Durrants Hotel,51.5179386,-0.1529794,0
327202,Mercure Secession Wien,48.200561,16.364706299999998,1
327305,Hotel Well and Come,41.3991773,2.1656134,1
327680,City Hotel Deutschmeister,,,-
327773,Ayre Hotel Gran V a,41.373246200000004,2.1474351,0
328570,Sunotel Central,41.3841429,2.1616896,3
329210,Silken Gran Hotel Havana,41.3927101,2.1722139,1
329495,Cotton House Hotel Autograph Collection,41.391589700000004,2.1720108,6
329543,Hotel Vueling Bcn by HC,41.3831641,2.1604736,1
329865,H10 Casanova,41.38426079999999,2.1609471,3
330024,Avenida Palace,41.3891168,2.1671986,3
330831,Acta Atrium Palace,41.390913,2.1706981,2
331289,Hotel Indigo Barcelona Plaza Catalunya,41.391362,2.1700953,4
331422,Catalonia Passeig de Gr cia 4 Sup,41.3901396,2.1696699,7
331922,Hotel Palace GL,41.3916258,2.1716377999999996,6
332279,Grupotel Gran Via 678,41.392344,2.1729157000000003,1
332619,Hotel Casa Bonay,41.3935967,2.1742717999999996,5
332979,The Cumberland A Guoman Hotel,51.514879,-0.1606501,0
334788,FourSide Hotel Vienna City Center,48.1825159,16.332242800000003,0
334961,Hotel Vienna,48.2196722,16.386358800000004,3
335096,London Marriott Hotel Grosvenor Square,51.511579,-0.1500193,0
335352,Rainers Hotel Vienna,48.1791893,16.3625367,1
335562,Pol Grace Hotel,41.4017465,2.1477365,4
335962,Austria Trend Hotel Bosei Wien,48.1629737,16.340402400000002,0
336353,Pertschy Palais Hotel,48.2082256,16.368412300000003,3
336647,Alma Boutique Hotel,48.2112491,16.3776519,17
336799,Flemings Mayfair,51.506460700000005,-0.1454198,0
337298,Hilton London Green Park,51.5064534,-0.14561459999999998,1
337782,COMO The Halkin,51.4988977,-0.15620150000000002,0
337811,Four Seasons Hotel London at Park Lane,51.504439,-0.149911,1
337902,Hilton Vienna Danube Waterfront,48.2140659,16.4217627,0
338328,Hotel 55,51.521330299999995,-0.2915052,1
338713,The Harmonie Vienna,48.219942700000004,16.3598984,2
338919,Hotel Park Villa,,,-
338980,WestCord Fashion Hotel Amsterdam,52.357655,4.844576,0
340344,The Hoxton Amsterdam,52.371866499999996,4.8873794,0
340753,Ambassade Hotel,52.369391,4.8871721,0
341304,Banks Mansion All Inclusive Hotel,52.365386799999996,4.8931979000000005,1
341657,Waldorf Astoria Amsterdam,52.364768,4.896945,0
341799,Senator Hotel Vienna,48.2195864,16.3255339,2
342039,Hotel J ger,48.2238463,16.3138357,8
342079,Steigenberger Hotel Herrenhof,48.209795799999995,16.3658705,2
342600,Radisson Blu Style Hotel Vienna,48.2101211,16.3655537,2
342849,Hilton Garden Inn Vienna South,48.1667886,16.344908,0
342869,Austria Trend Parkhotel Sch nbrunn Wien,48.1866506,16.3023375,2
343298,Club Hotel Cortina,48.187794200000006,16.272721400000002,3
343362,Arion Cityhotel Vienna und Appartements,48.15853320000001,16.345111499999998,0
343826,NH Amsterdam Museum Quarter,52.35609229999999,4.885822900000001,0
344065,Gartenhotel Altmannsdorf Hotel 1,48.1640345,16.3216061,0
344085,Hilton London Kensington Hotel,51.5051084,-0.21326599999999998,4
345930,Hotel Mercure Wien City,48.215266299999996,16.376103,0
346059,Courtyard by Marriott Amsterdam Arena Atlas,52.310118200000005,4.9472917999999995,5
346406,Holiday Inn Amsterdam Arena Towers,52.309683500000006,4.9422614000000005,0
346688,The Lanesborough,51.503029999999995,-0.15242,8
346719,Amadi Panorama Hotel,52.358880600000006,4.9886041,0
347200,Room Mate Aitana,52.384605900000004,4.894186599999999,2
348116,DoubleTree by Hilton London Chelsea,51.475172,-0.1870629,0
348666,Hotel G tico,41.3835584,2.178311,1
348691,Hotel JL No76,52.3595919,4.8801587,0
349003,Bilderberg Hotel Jan Luyken,52.3599196,4.8810128,0
349369,Gran Hotel Barcino,41.38305820000001,2.1778267000000002,0
349451,Aparthotel Atenea Barcelona,41.386268900000005,2.1291786,0
349629,Mercure Hotel Amsterdam City South,52.335182,4.9138687999999995,0
350430,Am Spiegeln,48.1537005,16.2825822,0
350451,Hotel Gallitzinberg,48.2145071,16.284504199999997,3
350459,InterContinental Wien,48.2019865,16.378993400000002,3
350601,Dutch Design Hotel Artemis,52.341789399999996,4.824952,0
351033,Mercure Josefshof Wien,48.2085627,16.3541687,1
351449,Fleming s Selection Hotel Wien City,,,-
352107,Cordial Theaterhotel Wien,,,-
352164,Vincci Bit,41.4114188,2.2117560000000003,1
352575,Hollmann Beletage Design Boutique,48.2105156,16.3760717,0
352677,Hotel Bristol A Luxury Collection Hotel,48.2024907,16.3702656,10
352737,Hotel Imperial A Luxury Collection Hotel,48.2012505,16.3731255,1
352814,The Ring Vienna s Casual Luxury Hotel,48.2017091,16.3710205,5
353024,Grand Hotel Wien,48.202110499999996,16.3720841,0
353286,Hotel Ambassador,48.2057193,16.371087799999998,0
353522,Austria Trend Hotel Astoria Wien,48.204465500000005,16.3702399,1
353945,Austria Trend Hotel Europa Wien,48.206210299999995,16.3710387,1
354474,Hotel Schani Wien,48.1824271,16.3808291,4
354883,Ozo Hotel,52.3047669,4.9476868,2
355356,Renaissance Amsterdam Hotel,52.377955,4.894641,0
355888,Canal House,52.376309899999995,4.886270099999999,0
356072,The Toren,52.3758754,4.8859642,0
356472,The Dylan Amsterdam,52.3654686,4.8798713,3
356576,Great Northern Hotel A Tribute Portfolio Hotel London,51.531427,-0.126133,3
357196,De Vere Devonport House,51.480672,-0.0071375,3
358326,K K Hotel Maria Theresia,48.2031622,16.3561999,0
358890,Small Luxury Hotel Altstadt Vienna,48.2047761,16.3512515,3
359063,Der Wilhelmshof,48.2185837,16.3881339,0
359317,Park Plaza Vondelpark Amsterdam,52.354265500000004,4.8664365,0
359910,Hotel Bagu s,41.3827894,2.1715636000000003,1
360029,Hotel 1898,41.38346729999999,2.1712016,0
360461,Hotel Serhs Rivoli Rambla,41.3843222,2.1712892999999998,0
360818,Eurostars Ramblas,41.3780983,2.1762005,2
361190,Hilton London Wembley,51.5576962,-0.2835263,0
363417,Corus Hotel Hyde Park,51.5119446,-0.17993900000000002,1
364531,London Elizabeth Hotel,51.5120219,-0.1762414,6
364767,Lancaster London,51.5119446,-0.17993900000000002,1
365418,Hotel Daniel Vienna,,,-
365663,Eurostars Embassy,48.1964001,16.3958668,4
365817,BEST WESTERN PLUS Amedia Wien,48.192379100000004,16.399451199999998,1
366236,Mercure Grand Hotel Biedermeier Wien,48.203868799999995,16.3887039,2
366395,Hotel Rathaus Wein Design,48.2075294,16.3525967,0
366733,NH Collection Milano President,45.4630685,9.1979367,6
367406,Hotel Dieci,45.473801200000004,9.223970199999998,5
367456,Royal Ramblas,41.3842838,2.1707092,0
368178,Best Western Blue Tower Hotel,52.379365899999996,4.8457179,0
369023,Hampshire Hotel Amsterdam American,52.363889,4.881302,3
370265,Ilunion Bel Art,41.410193400000004,2.1695574,1
370315,25hours Hotel beim MuseumsQuartier,48.2064745,16.3546297,3
371004,Hotel Topazz,48.210285,16.373579,1
371164,Hampshire Hotel The Manor Amsterdam,52.359146700000004,4.926360099999999,1
371622,Hotel Kavalier,48.1940487,16.2971831,0
371929,Ofelias Hotel 4 Sup,41.3957584,2.1822402000000003,0
372010,Vincci Maritimo,41.4082054,2.2124626,1
372353,London Marriott Hotel County Hall,51.5016102,-0.11915450000000001,1
372586,The Level at Melia Barcelona Sky,41.406146,2.2008636000000004,0
372608,Eurohotel Diagonal Port,41.4006708,2.2087844,1
372660,Hotel Derby,41.3897735,2.1419762,0
372735,Hotel Gran Derby Suites,41.3900104,2.1422396,1
372810,Jumeirah Lowndes Hotel,51.4993652,-0.15766129999999998,1
372994,Catalonia Magdalenes,41.3861283,2.1745291,0
373305,Expo Hotel Barcelona,41.379205299999995,2.1427989,1
374110,The Corner Hotel,41.389057799999996,2.1565947999999997,2
374213,Best Western Premier Hotel Dante,41.3894195,2.1564886000000003,1
374412,Hotel Balmes,41.391062100000006,2.1593373,2
374622,Alexandra Barcelona A DoubleTree by Hilton,41.3931918,2.16152,1
374699,Alma Barcelona GL,41.394507399999995,2.1632659,0
374878,Room Mate Carla,41.3962658,2.1662152999999997,2
375107,The Mandeville Hotel,51.516516499999994,-0.15097349999999998,0
375953,Hallmark Hotel London Chigwell Prince Regent,51.6068054,0.05904159999999999,2
376416,Upper Diagonal,41.39038,2.121,0
376554,Falkensteiner Hotel Wien Margareten,48.1868107,16.3440157,4
376721,Holiday Inn Vienna City,48.1935593,16.3616098,0
376787,pentahotel Vienna,48.189974299999996,16.356700699999998,0
376916,IntercityHotel Wien,48.196587799999996,16.3413729,1
377326,Boutiquehotel Das Tyrol,48.200895700000004,16.3592496,0
377465,NH Wien City,48.200287200000005,16.3547746,1
377696,Hotel Corvinus,48.1990335,16.352505100000002,1
377804,NH Collection Wien Zentrum,48.1979979,16.348331400000003,0
378118,Aparthotel Mariano Cubi Barcelona,41.3982129,2.1494179,0
378209,Hotel Arts Barcelona,41.3865424,2.1969665000000003,3
378521,Leonardo Hotel Vienna,48.194529700000004,16.340327,0
379249,JUFA Hotel Wien,48.1756283,16.4200957,0
379680,Golden Tulip Amsterdam West,52.385601,4.8470597,1
381366,Eurostars Grand Marina Hotel GL,41.371308,2.181698,0
382448,Pakat Suites Hotel,48.191829999999996,16.3770876,0
382536,Guitart Grand Passage,41.3936071,2.1504611000000002,4
382669,Hotel Rekord,41.3985449,2.1438237,2
382727,Catalonia Barcelona 505,41.4034965,2.1370426,2
382857,Mercure Amsterdam Sloterdijk Station,52.387288399999996,4.8349748,0
383713,DoubleTree by Hilton Hotel Amsterdam NDSM Wharf,52.4001813,4.893665299999999,0
384025,Hotel V Nesplein,52.3711037,4.893678700000001,0
384545,Fleming s Conference Hotel Wien,48.1995177,16.3388225,0
384792,ARCOTEL Wimberger,48.200600099999996,16.3386333,4
384941,Hotel Schild,48.251195,16.2989165,0
385039,Acta CITY47,41.383515,2.1407396,1
385420,De L Europe Amsterdam,52.367877899999996,4.8948936,0
385557,NH Collection Amsterdam Doelen,52.3681919,4.8957609,0
385873,Hotel Die Port van Cleve,52.374142600000006,4.8907741,4
386209,INK Hotel Amsterdam MGallery by Sofitel,52.3754926,4.892987799999999,4
387085,Inntel Hotels Amsterdam Centre,52.3760456,4.8943917,4
387956,Apex City Of London Hotel,51.5104624,-0.0795502,0
389005,Mercure Hotel Amsterdam Centre Canal District,52.3611852,4.893634099999999,0
389263,Onix Liceo,41.3780229,2.1730782000000004,0
389503,Abba Sants,41.3825777,2.1400102999999997,1
389623,NH Sants Barcelona,41.384591,2.1378107,1
389730,COMO Metropolitan London,51.5050355,-0.1500864,2
389873,Aloft London Excel,51.5083719,0.035576800000000006,0
390999,Ham Yard Hotel,51.511174,-0.1349904,2
391140,DoubleTree by Hilton Amsterdam Centraal Station,52.376752,4.904618,0
392394,Das Opernring Hotel,48.202644899999996,16.3671054,2
392603,Exe Vienna,48.2149414,16.3365285,2
392954,Mercure Hotel Amsterdam West,52.3375677,4.8178171999999995,0
393386,Luxury Suites Amsterdam,52.370261299999996,4.9032489,0
393615,Sofitel Legend The Grand Amsterdam,52.370835,4.895403,0
393810,Sir Adam Hotel,52.38403579999999,4.9028572,0
393918,Hotel Grums Barcelona,41.3727844,2.1721133999999997,2
394183,Hotel Spa Villa Olimpica Suites,41.3971434,2.1921947,0
394702,Sall s Hotel Pere IV,41.3969273,2.1922669999999997,0
395211,Hampton by Hilton Amsterdam Centre East,52.3714428,4.9346331,0
395573,Hotel Beethoven Wien,48.2000165,16.3641802,0
395735,Roomz Vienna,,,-
395784,Silken Concordia,41.374787299999994,2.1611846000000003,2
395942,Grosvenor House A JW Marriott Hotel,51.508201899999996,-0.1545589,3
396186,Hotel Am Parkring,48.205633299999995,16.377861499999998,0
396617,Vienna Marriott Hotel,48.2050967,16.3770928,3
396824,H10 Port Vell 4 Sup,41.3815625,2.1838458,4
397183,Hotel Margot House,41.3918805,2.1660362999999996,4
397269,Condes de Barcelona,41.3935497,2.1627098,3
397532,Monument Hotel,41.393908200000006,2.1622556,2
397773,Occidental Atenea Mar Adults Only,41.402362100000005,2.2119049,0
398256,Hotel Front Maritim,41.4037972,2.213767,0
398392,AC Hotel Barcelona Forum a Marriott Lifestyle Hotel,41.4101306,2.2188047,2
398681,Duquesa de Cardona,41.3798658,2.1805271,2
398945,Hotel The Serras,41.3801815,2.180688,1
399158,Eurostars Bcn Design,41.3907208,2.1660732000000005,2
399430,Mandarin Oriental Barcelona,41.391393,2.1668467000000002,2
399507,Hotel Casa Fuster G L Monumento,41.3980162,2.1581229,1
399732,Sixtytwo Hotel,41.3930168,2.1646148,1
399965,Majestic Hotel Spa Barcelona GL,41.3935179,2.1639812999999997,2
400420,Royal Passeig de Gracia,41.3946775,2.1626380000000003,1
401184,K K Hotel Picasso,41.386622700000004,2.1840722,2
401618,AC Hotel Sants a Marriott Lifestyle Hotel,41.377557700000004,2.1384686,0
401709,Hilton Diagonal Mar Barcelona,41.4084334,2.2178205,0
401849,Hotel Palais Strudlhof,48.2217697,16.3578738,0
401983,Renaissance Barcelona Hotel,,,-
402016,Claris Hotel Spa GL,41.3944848,2.1651078,4
402244,H10 Casa Mimosa 4 Sup,41.3962106,2.1621171,1
402360,Catalonia Ramblas 4 Sup,41.3856387,2.1668274,1
403250,Hotel Midmost,41.38561729999999,2.1659487,5
403358,Arthotel ANA Westbahn,48.197951399999994,16.336318,1
403425,The Rookery,51.520171000000005,-0.10246300000000001,0
403686,Hotel Wandl,48.2097026,16.3703902,1
403998,Hotel Sacher Wien,48.2038793,16.369808600000002,1
404128,ME Milan Il Duca,45.4793852,9.1961308,3
404270,Hotel Principe Di Savoia,45.479888,9.1962982,0
404550,The Westin Palace,45.479035700000004,9.199028,1
404728,Glam Milano,45.483850399999994,9.2034067,3
406063,Excelsior Hotel Gallia Luxury Collection Hotel,45.4857027,9.2020127,1
406373,Rosa Grand Milano Starhotels Collezione,45.4638223,9.1940273,1
407109,TownHouse 12,45.4844028,9.1673528,1
407173,Hotel Mozart,45.483413299999995,9.1666361,0
407685,Hotel Dei Cavalieri,45.4608547,9.1886179,7
408292,Best Western Plus Hotel Galles,45.4805847,9.2117326,5
408905,Starhotels Anderson,45.4852549,9.206950099999998,1
409395,Hotel Michelangelo,45.4845143,9.205753199999998,0
410024,Hotel Mercure Milano Centro,45.4747809,9.2059385,5
410102,NYX Milan,45.4868745,9.2018406,8
410282,The Yard Milano,45.453152,9.179172,5
410463,Hotel Sunflower,45.498503,9.1664111,2
410514,Sheraton Grand London Park Lane,51.5092876,-0.13700620000000002,5
410629,M venpick Hotel Amsterdam City Centre,52.3781016,4.9142508000000005,2
411149,Silken Ramblas,41.383011700000004,2.1700699,0
411549,Duquesa Suites Barcelona,41.3810421,2.1814294,4
411830,Hotel SB Diagonal Zero Barcelona 4 Sup,41.4111652,2.2192012,2
412676,Hotel DO Pla a Reial G L ,41.3799929,2.1748256,0
412777,W Barcelona,41.368437,2.1901534,0
413352,H10 Urquinaona Plaza,41.389212799999996,2.1726015,6
413840,Hotel du Louvre in the Unbound Collection by Hyatt,48.86397879999999,2.3352615,4
414126,W Paris Op ra,48.8719697,2.3316014,13
414166,Hotel Miramar Barcelona GL,41.370304100000006,2.17141,0
414395,Olivia Plaza Hotel,41.386145899999995,2.1711593999999996,1
415168,Catalonia Barcelona Plaza,41.375029299999994,2.1491172,14
416100,Barcel Sants,41.3798964,2.1412432999999997,6
416936,London Marriott Maida Vale,51.5357597,-0.19025910000000001,0
417387,The Langham London,51.517876,-0.14406470000000002,0
417946,The Ned,51.5135929,-0.09078330000000001,3
418203,Sofitel Vienna Stephansdom,48.212857,16.37986,0
418379,Grand Hotel Amr th Amsterdam,52.3744149,4.9041443,1
418909,art otel Amsterdam,52.377743,4.897057,9
419699,NH Collection Amsterdam Barbizon Palace,52.3764175,4.900220099999999,1
420491,Pulitzer Amsterdam,52.37283529999999,4.883326,0
420791,Dikker en Thijs Fenice Hotel,52.364971000000004,4.883982700000001,1
421334,Andaz Amsterdam Prinsengracht A Hyatt Hotel,52.3678368,4.8830788,0
421548,Hotel Seven One Seven,52.36480770000001,4.8853962,1
421565,citizenM Amsterdam,52.3419432,4.8759604,2
422743,InterContinental Amstel Amsterdam,52.360006799999994,4.9051643,0
422777,Attica 21 Barcelona Mar,41.405232399999996,2.2117289,2
422945,Hotel America Barcelona,41.3919083,2.1573318,0
422999,Golden Tulip Amsterdam Riverside,52.3154533,4.996299700000001,0
423505,Catalonia Park Putxet,41.4072812,2.1443116,1
423947,Hotel Murmuri Barcelona,41.3941625,2.1597836,0
424037,NH Collection Barcelona Gran Hotel Calder n,41.3894654,2.1662651000000004,0
424226,H10 Metropolitan 4 Sup,41.3875467,2.1673975,10
424740,HCC Regente,41.3922919,2.1622256,1
424812,Barcel Raval,41.379012599999996,2.1696339,1
425364,Le M ridien Barcelona,41.3837453,2.171014,0
425482,Ilunion Barcelona,41.398932200000004,2.2024182999999997,1
426102,Austria Trend Hotel Rathauspark Wien,48.2133054,16.3567884,0
426432,Hotel Landhaus Fuhrgassl Huber,48.2508693,16.304957,0
426503,Hotel Parco di Sch nbrunn Vienna,48.177623600000004,16.324358800000002,2
426562,Catalonia Born,41.389691600000006,2.1798661,1
427001,NH Amsterdam Caransa,52.3664077,4.896909099999999,3
427257,NH Amsterdam Schiller,52.3657092,4.8966912,3
427742,Royal Amsterdam Hotel,52.3657281,4.8972883000000005,3
427904,Lindner Hotel Am Belvedere,48.1955998,16.3826989,0
427988,NH Wien Belvedere,48.1954348,16.383429,0
428187,Austria Trend Hotel Savoyen Vienna,48.19504439999999,16.3844751,0
428900,Austria Trend Hotel Doppio Wien,48.185431200000004,16.404884,0
429239,K West Hotel Spa,51.5013149,-0.21744589999999997,0
430001,Appartement Hotel an der Riemergasse,48.2071576,16.3765913,2
430226,Saint SHERMIN bed breakfast champagne,48.197840899999996,16.367086999999998,1
430390,The Wittmore Adults Only,41.380939,2.1796095,1
430475,Le Meridien Vienna,48.202729600000005,16.3661211,0
430983,The College Hotel,52.3527675,4.88373,2
431136,Hotel Roemer Amsterdam,52.361757700000005,4.8780052000000005,0
431404,Hotel mbit Barcelona,41.3907821,2.1717426,1
431720,Catalonia Eixample 1864,41.393599,2.1684151000000003,1
432148,Negresco Princess 4 Sup,41.390516600000005,2.1725642999999994,3
432668,Petit Palace Barcelona,41.390981599999996,2.1714938,1
432828,Roger de Ll ria,41.3910786,2.1717285,3
432956,Hotel Garbi Millenni,41.375989600000004,2.167148,4
433036,Vincci Gala,41.3895263,2.1747136,4
433203,Catalonia Square 4 Sup,41.3885658,2.1712991,8
433640,H10 Universitat,41.386956500000004,2.1665338,8
433920,Hotel Regina,48.2163343,16.359553599999998,4
434204,Bcn Urban Hotels Gran Rosellon,41.4226648,2.1464261000000002,1
434602,Gallery Hotel,41.394924200000005,2.1593099,0
434834,Hotel Omm,41.3962468,2.1609551,8
434967,Ayre Hotel Rosell n,41.404738200000004,2.1727127,0
435486,Evenia Rossello,41.392025399999994,2.1554675,2
435573,Hotel Imlauer Wien,48.2176776,16.3821364,1
435729,Hotel Nestroy Wien,48.21783320000001,16.3821636,1
435824,Hotel Lam e,48.2102677,16.3741269,1
435995,Crowne Plaza London Docklands,51.5083537,0.0198855,0
437574,K K Palais Hotel,48.213809600000005,16.3714293,2
437802,Radisson Blu Hotel Amsterdam,52.3702469,4.8966743,0
438979,Catalonia Rigoletto,41.385816999999996,2.1256789,0
439256,Hotel Neri,41.383249799999994,2.1753482999999996,0
439332,Capri by Fraser Barcelona,41.39762329999999,2.188975,0
439850,Hotel Espa a Ramblas,41.379920899999995,2.1728181,0
440520,Abba Garden,41.3854716,2.1018835,0
440645,Zenit Barcelona,41.3949199,2.1468594,3
440724,Hyatt Regency Amsterdam,52.361775099999996,4.9118187,1
440791,Austria Trend Hotel Schloss Wilhelminenberg Wien,,,-
440985,Copthorne Tara Hotel London Kensington,51.499046,-0.1917073,0
444563,Courtyard by Marriott Vienna Schoenbrunn,48.184732000000004,16.3211959,1
444657,Arthotel ANA Prime,48.19255820000001,16.3576071,4
444964,Fletcher Hotel Amsterdam,52.2924567,4.9444338,0
445559,Austria Trend Hotel Park Royal Palace Vienna,48.191339,16.316587300000002,1
445999,Falkensteiner Hotel Wien Zentrum Schottenfeld,48.2048494,16.343618,0
446094,Hilton Vienna Plaza,48.215523600000004,16.3646858,9
446384,Palais Hansen Kempinski Vienna,48.2163149,16.3685103,0
446580,Hotel de France Wien,48.21466229999999,16.3627994,5
447536,Grand Ferdinand Vienna Your Hotel In The City Center,48.2022415,16.374933600000002,7
448013,Hotel Am Schubertring,48.2017277,16.375463,7
448298,The Ritz Carlton Vienna,48.202274200000005,16.3762615,0
448418,Hotel K nig von Ungarn,48.2082215,16.3751842,0
448686,Hotel Domizil,48.2080479,16.375612,0
448911,Hotel Capricorno,48.21115220000001,16.3788631,5
449422,Hotel Advance,,,-
449450,Derag Livinghotel Kaiser Franz Joseph Vienna,,,-
449597,Room Mate Giulia,45.46513710000001,9.1895249,0
450118,Simm s Hotel,48.179083500000004,16.4116997,10
450210,Hotel Esther a,52.3705447,4.888643900000001,0
452047,Hotel Royal,48.2078727,16.3724042,1
452196,Sloane Square Hotel,51.4927325,-0.15737079999999998,6
452658,Best Western Plus Hotel Blue Square,52.378682299999994,4.8207832999999995,0
453252,Austria Trend Hotel Ananas Wien,48.191540100000005,16.3546263,3
453798,Hotel Zeitgeist Vienna Hauptbahnhof,48.182964500000004,16.377670900000002,0
453898,AZIMUT Hotel Vienna,48.1834787,16.376276500000003,0
454064,Hilton London Canary Wharf,51.5007324,-0.01655,5
455605,Grange Holborn Hotel,51.519616,-0.1218432,3
455966,WestCord Art Hotel Amsterdam 4 stars,52.3924898,4.8683822,1
456433,W Amsterdam,52.372787100000004,4.8900059,5
456647,NH City Centre Amsterdam,52.3697554,4.8887815,1
457425,The Stafford London,51.505908700000006,-0.14037950000000002,0
457625,The Tower A Guoman Hotel,51.5064721,-0.0716893,0
459453,Ramada Apollo Amsterdam Centre,52.3681299,4.8440847,0
461157,Amsterdam Marriott Hotel,52.362514000000004,4.8800077,10
461546,Park Hotel,52.3613814,4.8832594,0
462182,NH Amsterdam Centre,52.3630682,4.879445099999999,8
462577,DO CO Hotel Vienna,48.2082385,16.3715725,1
462731,Hotel Am Stephansplatz,48.2087646,16.3721138,3
462866,The Savoy,51.5111922,-0.11940060000000001,4
463406,The May Fair Hotel,51.5078943,-0.1436707,2
464206,Best Western Hotel Pension Arenberg Wien Zentrum,48.210735799999995,16.382147,5
464405,Hotel Stefanie,48.2142766,16.3801779,4
465289,Hotel City Central,,,-
465852,Amba Hotel Charing Cross,51.508236,-0.12619629999999998,10
466637,Hotel Das Tigra,48.212177200000006,16.3680771,1
